ISO,Queue ID,Project Name,State,County,Capacity (MW),Queue Date,Withdrawn Date,Generation Type,search_text,withdraw_year,Score,in_dc_state,matched_owner,is_dc_adjacent,ai_era_large,matched_dc,match_type,dc_epoch_year,years_before_dc
NYISO,C24-046,Robinson Hill BESS,NY,Broome,1117.0,2024-08-01 00:00:00+00:00,2025-03-31 00:00:00+00:00,Energy Storage,Oakdale BESS Robinson Hill BESS,2025.0,2,True,,False,True,Fluidstack Lake Mariner (state only),state only,,
NYISO,1369,Community OSW Valley Stream 1,NY,Nassau,1100.0,2022-04-20 00:00:00+00:00,2022-09-30 00:00:00+00:00,Wind,"Community Offshore Wind, LLC Community OSW Valley Stream 1",2022.0,2,True,,False,True,Fluidstack Lake Mariner (state only),state only,,
NYISO,1370,Community OSW Ruland Road 1,NY,Suffolk,1100.0,2022-04-20 00:00:00+00:00,2024-05-31 00:00:00+00:00,Wind,"Community Offshore Wind, LLC Community OSW Ruland Road 1",2024.0,2,True,,False,True,Fluidstack Lake Mariner (state only),state only,,
NYISO,1371,Community OSW Goethals 1,NY,Staten Island,1100.0,2022-04-20 00:00:00+00:00,2024-05-31 00:00:00+00:00,Wind,"Community Offshore Wind, LLC Community OSW Goethals 1",2024.0,2,True,,False,True,Fluidstack Lake Mariner (state only),state only,,
NYISO,1372,Community OSW Brooklyn CEH 1,NY,Brooklyn,1100.0,2022-04-20 00:00:00+00:00,2024-05-31 00:00:00+00:00,Wind,"Community Offshore Wind, LLC Community OSW Brooklyn CEH 1",2024.0,2,True,,False,True,Fluidstack Lake Mariner (state only),state only,,
NYISO,1373,Community OSW Barrett 1,NY,Nassau,1100.0,2022-04-20 00:00:00+00:00,2023-08-31 00:00:00+00:00,Wind,"Community Offshore Wind, LLC Community OSW Barrett 1",2023.0,2,True,,False,True,Fluidstack Lake Mariner (state only),state only,,
NYISO,1374,Community OSW East Garden City 1,NY,Nassau,1100.0,2022-04-24 00:00:00+00:00,2024-05-31 00:00:00+00:00,Wind,"Community Offshore Wind, LLC Community OSW East Garden City 1",2024.0,2,True,,False,True,Fluidstack Lake Mariner (state only),state only,,
NYISO,1674,Oakdale BESS,NY,Broome,1091.0,2024-02-14 00:00:00+00:00,2024-05-31 00:00:00+00:00,Energy Storage,Eden Devco LP Oakdale BESS,2024.0,2,True,,False,True,Fluidstack Lake Mariner (state only),state only,,
CAISO,2151,LAVA RIDGE WIND,ID,LINCOLN,1050.0,2021-04-15 07:00:00+00:00,2023-01-13 08:00:00+00:00,Storage + Wind Turbine,LAVA RIDGE WIND,2023.0,2,True,,False,True,Meta Kuna (state only),state only,2026.0,3.0
NYISO,1045,NY Wind Holbrook 2 Uprate,NY,Suffolk,1050.0,2020-07-03 00:00:00+00:00,2024-05-31 00:00:00+00:00,Wind,Sunrise Wind LCC NY Wind Holbrook 2 Uprate,2024.0,2,True,,False,True,Fluidstack Lake Mariner (state only),state only,,
NYISO,1434,NY Interconnection 6,NY,Richmond,1050.0,2022-09-09 00:00:00+00:00,2024-05-31 00:00:00+00:00,Wind,NY Interconnection LLC NY Interconnection 6,2024.0,2,True,,False,True,Fluidstack Lake Mariner (state only),state only,,
ISONE,1599,Dover NY BESS (NYISO-C24-316),NY,Dutchess,1000.0,2024-12-12 00:00:00+00:00,2025-06-26 00:00:00+00:00,BAT,Dover NY BESS (NYISO-C24-316) ,2025.0,2,True,,False,True,Fluidstack Lake Mariner (state only),state only,,
NYISO,0358,West Point Transmission,NY,"Greene, Westchester",1000.0,2010-09-13 00:00:00+00:00,2018-01-31 00:00:00+00:00,DC Transmission,"West Point Partners, LLC West Point Transmission",2018.0,2,True,,False,True,Fluidstack Lake Mariner (state only),state only,,
NYISO,0458,CH Interconnection,NY,Quebec-NY,1000.0,2014-10-24 00:00:00+00:00,2021-05-31 00:00:00+00:00,DC Transmission,"TDI-USA Holdings, Inc. CH Interconnection",2021.0,2,True,,False,True,Fluidstack Lake Mariner (state only),state only,,
NYISO,0506,Empire State Connector,NY,Onondaga,1000.0,2015-06-10 00:00:00+00:00,2023-01-31 00:00:00+00:00,DC Transmission,Empire State Connector Corp. Empire State Connector,2023.0,2,True,,False,True,Fluidstack Lake Mariner (state only),state only,,
NYISO,0515,Liberty Generation,NY,NY,1000.0,2015-10-07 00:00:00+00:00,2018-01-31 00:00:00+00:00,Combined Cycle,North Bergen Liberty Generation Center LLC Liberty Generation,2018.0,2,True,,False,True,Fluidstack Lake Mariner (state only),state only,,
NYISO,0540,Connect NY Edic - PV,NY,Oneida-Dutchess,1000.0,2016-04-28 00:00:00+00:00,2022-10-31 00:00:00+00:00,DC Transmission,AVANGRID Connect NY Edic - PV,2022.0,2,True,,False,True,Fluidstack Lake Mariner (state only),state only,,
NYISO,0541,Connect NY Edic - Ramapo,NY,Oneida-Dutchess,1000.0,2016-04-28 00:00:00+00:00,2022-10-31 00:00:00+00:00,DC Transmission,AVANGRID Connect NY Edic - Ramapo,2022.0,2,True,,False,True,Fluidstack Lake Mariner (state only),state only,,
NYISO,0615,West Point II HVDC,NY,Albany-Westchester,1000.0,2017-03-02 00:00:00+00:00,2019-02-28 00:00:00+00:00,DC Transmission,"West Point Partners, LLC West Point II HVDC",2019.0,2,True,,False,True,Fluidstack Lake Mariner (state only),state only,,
NYISO,C24-316,DOVER NY BESS,NY,DUTCHESS,1000.0,2024-10-03 00:00:00+00:00,2025-03-31 00:00:00+00:00,Energy Storage,DOVER PLAINS ENERGY PROPERTIES LLC DOVER NY BESS,2025.0,2,True,,False,True,Fluidstack Lake Mariner (state only),state only,,
NYISO,C24-314,Bethlehem Energy Center Uprate,NY,Albany,926.1,2024-10-03 00:00:00+00:00,2024-12-31 00:00:00+00:00,Combined Cycle,GB II New York Bethlehem Energy Center Uprate,2024.0,2,True,,False,True,Fluidstack Lake Mariner (state only),state only,,
NYISO,0200,Linden Power I,NY,NY-NJ,915.0,2005-08-16 00:00:00+00:00,2019-02-06 00:00:00+00:00,Combined Cycle,Cavallo Power Linden Power I,2019.0,2,True,,False,True,Fluidstack Lake Mariner (state only),state only,,
NYISO,1396,NY Interconnection 4,NY,NY,900.0,2022-06-30 00:00:00+00:00,2024-05-31 00:00:00+00:00,Wind,NY Interconnection LLC NY Interconnection 4,2024.0,2,True,,False,True,Fluidstack Lake Mariner (state only),state only,,
NYISO,C24-009,Vineyard Northeast,NY,Nassau County,884.0,2024-08-01 00:00:00+00:00,2024-12-31 00:00:00+00:00,Wind,Vineyard Northeast LLC Vineyard Northeast,2024.0,2,True,,False,True,Fluidstack Lake Mariner (state only),state only,,
NYISO,0765,NY Wind Brookhaven,NY,Suffolk,880.0,2018-09-28 00:00:00+00:00,2020-12-31 00:00:00+00:00,Wind,Bay State Wind LLC NY Wind Brookhaven,2020.0,2,True,,False,True,Fluidstack Lake Mariner (state only),state only,,
NYISO,0788,Atlantic Shores Offshore Wind 7,NY,Nassau,880.0,2019-01-14 00:00:00+00:00,2021-06-30 00:00:00+00:00,Wind,"Atlantic Shores Offshore Wind Project 3, LLC Atlantic Shores Offshore Wind 7",2021.0,2,True,,False,True,Fluidstack Lake Mariner (state only),state only,,
NYISO,0789,Atlantic Shores Offshore Wind 8,NY,Kings,880.0,2019-01-14 00:00:00+00:00,2024-05-31 00:00:00+00:00,Wind,"Atlantic Shores Offshore Wind Project 3, LLC Atlantic Shores Offshore Wind 8",2024.0,2,True,,False,True,Fluidstack Lake Mariner (state only),state only,,
NYISO,0790,Atlantic Shores Offshore Wind 9,NY,Richmond,880.0,2019-01-14 00:00:00+00:00,2024-05-31 00:00:00+00:00,Wind,"Atlantic Shores Offshore Wind Project 2, LLC Atlantic Shores Offshore Wind 9",2024.0,2,True,,False,True,Fluidstack Lake Mariner (state only),state only,,
MISO,J708,,IN,Posey County,847.0,2016-09-09 04:00:00+00:00,2019-05-02 04:00:00+00:00,Combined Cycle,,2019.0,2,True,,False,True,Anthropic-Amazon New Carlisle (state only),state only,,
NYISO,0738,El Melville,NY,Suffolk,816.0,2018-06-12 00:00:00+00:00,2023-01-31 00:00:00+00:00,Wind,Empire Offshore Wind LLC El Melville,2023.0,2,True,,False,True,Fluidstack Lake Mariner (state only),state only,,
NYISO,0383,Bowline Gen. Station Unit #3,NY,Rockland,814.0,2012-05-30 00:00:00+00:00,2019-07-31 00:00:00+00:00,Combined Cycle,"NRG Energy, Inc. Bowline Gen. Station Unit #3",2019.0,2,True,,False,True,Fluidstack Lake Mariner (state only),state only,,
MISO,J2911,,LA,Beauregard,810.0,2022-09-15 04:00:00+00:00,2025-07-31 04:00:00+00:00,Hybrid,,2025.0,2,True,,False,True,Meta Hyperion (state only),state only,,
CAISO,2152,SALMON FALLS WIND,ID,TWIN FALLS,800.0,2021-04-15 07:00:00+00:00,2023-01-13 08:00:00+00:00,Storage + Wind Turbine,SALMON FALLS WIND,2023.0,2,True,,False,True,Meta Kuna (state only),state only,2026.0,3.0
CAISO,2172,HYDER,AZ,MARICOPA,800.0,2021-04-15 07:00:00+00:00,2024-12-13 08:00:00+00:00,Photovoltaic + Storage,HYDER,2024.0,2,True,,False,True,Microsoft Goodyear (state only),state only,,
NYISO,0702,Long Island Offshore AC,NY,Suffolk,800.0,2018-03-15 00:00:00+00:00,2020-05-31 00:00:00+00:00,Wind,"Anbaric Development Partners, LLC Long Island Offshore AC",2020.0,2,True,,False,True,Fluidstack Lake Mariner (state only),state only,,
NYISO,0703,NY City Offshore AC,NY,Kings,800.0,2018-03-15 00:00:00+00:00,2020-05-31 00:00:00+00:00,Wind,"Anbaric Development Partners, LLC NY City Offshore AC",2020.0,2,True,,False,True,Fluidstack Lake Mariner (state only),state only,,
NYISO,0754,NY Ocean Grid - Canal,NY,Suffolk,800.0,2018-08-20 00:00:00+00:00,2020-08-31 00:00:00+00:00,Wind,"Anbaric Development Partners, LLC NY Ocean Grid - Canal",2020.0,2,True,,False,True,Fluidstack Lake Mariner (state only),state only,,
NYISO,0755,NY Ocean Grid - Shoreham,NY,Suffolk,800.0,2018-08-20 00:00:00+00:00,2020-07-31 00:00:00+00:00,Wind,"Anbaric Development Partners, LLC NY Ocean Grid - Shoreham",2020.0,2,True,,False,True,Fluidstack Lake Mariner (state only),state only,,
NYISO,0792,Juno Power Express 2,NY,Suffolk,800.0,2019-01-29 00:00:00+00:00,2024-05-31 00:00:00+00:00,DC Transmission,"Anbaric Development Partners, LLC Juno Power Express 2",2024.0,2,True,,False,True,Fluidstack Lake Mariner (state only),state only,,
MISO,J3708,,TX,Jefferson,770.0,2024-04-17 04:00:00+00:00,2025-09-24 04:00:00+00:00,Gas,,2025.0,2,True,,False,True,OpenAI Stargate Abilene (state only),state only,2025.0,0.0
MISO,J3871,,LA,St. Charles,770.0,2024-12-19 05:00:00+00:00,2025-09-24 04:00:00+00:00,Gas,,2025.0,2,True,,False,True,Meta Hyperion (state only),state only,,
MISO,J3841,,LA,Richland,770.0,2024-10-31 04:00:00+00:00,2025-09-11 04:00:00+00:00,Gas,,2025.0,2,True,,False,True,Meta Hyperion (state only),state only,,
MISO,J3842,,LA,Richland,770.0,2024-10-31 04:00:00+00:00,2025-09-11 04:00:00+00:00,Gas,,2025.0,2,True,,False,True,Meta Hyperion (state only),state only,,
MISO,J3796,,LA,Calcasieu,770.0,2024-04-17 04:00:00+00:00,2025-09-24 04:00:00+00:00,Gas,,2025.0,2,True,,False,True,Meta Hyperion (state only),state only,,
MISO,J4133,,LA,De Soto,756.0,2025-10-03 04:00:00+00:00,2026-04-15 04:00:00+00:00,Gas,,2026.0,2,True,,False,True,Meta Hyperion (state only),state only,,
MISO,R5062,,IN,Jasper,732.73,2024-12-23 05:00:00+00:00,2026-04-13 04:00:00+00:00,Hybrid,,2026.0,2,True,,False,True,Anthropic-Amazon New Carlisle (state only),state only,,
MISO,J4166,,LA,Iberville,710.0,2025-09-24 04:00:00+00:00,2026-01-05 05:00:00+00:00,Gas,,2026.0,2,True,,False,True,Meta Hyperion (state only),state only,,
MISO,J4190,,LA,Iberville,707.0,2025-10-06 04:00:00+00:00,2026-04-14 04:00:00+00:00,Gas,,2026.0,2,True,,False,True,Meta Hyperion (state only),state only,,
MISO,J3330,,WI,Kenosha,705.0,2024-04-17 04:00:00+00:00,2025-09-11 04:00:00+00:00,Gas,,2025.0,2,True,,False,True,Microsoft Fairwater Wisconsin (state only),state only,,
CAISO,2025,RANEGRAS PVS,AZ,LA PAZ,700.0,2021-04-15 07:00:00+00:00,2026-04-07 07:00:00+00:00,Storage + Photovoltaic,RANEGRAS PVS,2026.0,2,True,,False,True,Microsoft Goodyear (state only),state only,,
MISO,J2168,,TX,Jefferson,693.0,2021-08-13 04:00:00+00:00,2023-10-25 04:00:00+00:00,Solar,,2023.0,2,True,,False,True,OpenAI Stargate Abilene (state only),state only,2025.0,2.0
MISO,J2176,,LA,Calcasieu,680.0,2021-08-24 04:00:00+00:00,2023-10-25 04:00:00+00:00,Solar,,2023.0,2,True,,False,True,Meta Hyperion (state only),state only,,
NYISO,0465,Hudson Transmission NY to PJM,NY,NY,675.0,2014-12-15 00:00:00+00:00,2021-01-31 00:00:00+00:00,DC Transmission,Hudson Transmission Partners Hudson Transmission NY to PJM,2021.0,2,True,,False,True,Fluidstack Lake Mariner (state only),state only,,
MISO,J1288,,IN,Vermillion County,667.2,2019-04-29 04:00:00+00:00,2020-04-16 04:00:00+00:00,Gas,,2020.0,2,True,,False,True,Anthropic-Amazon New Carlisle (state only),state only,,
MISO,J4141,,LA,Morehouse,650.0,2025-10-07 04:00:00+00:00,2025-12-19 05:00:00+00:00,Gas,,2025.0,2,True,,False,True,Meta Hyperion (state only),state only,,
NYISO,0840,Swiftsure Energy Storage,NY,Richmond,650.0,2019-05-09 00:00:00+00:00,2024-11-30 00:00:00+00:00,Energy Storage,Hecate Grid Swiftsure LLC Swiftsure Energy Storage,2024.0,2,True,,False,True,Fluidstack Lake Mariner (state only),state only,,
NYISO,0401,Caithness Long Island II,NY,Suffolk,632.0,2013-03-22 00:00:00+00:00,2018-09-30 00:00:00+00:00,Dual Fuel,"Caithness Long Island II, LLC Caithness Long Island II",2018.0,2,True,,False,True,Fluidstack Lake Mariner (state only),state only,,
NYISO,1143,Minerva BESS II,NY,Manhattan,600.0,2021-02-16 00:00:00+00:00,2021-06-30 00:00:00+00:00,Energy Storage,Minerva Power Connection LLC Minerva BESS II,2021.0,2,True,,False,True,Fluidstack Lake Mariner (state only),state only,,
NYISO,1447,New Scotland BESS Project,NY,Albany,600.0,2022-10-10 00:00:00+00:00,2024-09-30 00:00:00+00:00,Energy Storage,Capital Region Energy Storage LLC New Scotland BESS Project,2024.0,2,True,,False,True,Fluidstack Lake Mariner (state only),state only,,
NYISO,1473,Leeds BESS Project,NY,Greene,600.0,2022-11-28 00:00:00+00:00,2024-05-31 00:00:00+00:00,Energy Storage,Capital Region Energy Storage LLC Leeds BESS Project,2024.0,2,True,,False,True,Fluidstack Lake Mariner (state only),state only,,
NYISO,1485,Sandlot,NY,Suffolk County,600.0,2022-12-15 00:00:00+00:00,2024-05-31 00:00:00+00:00,Energy Storage,Sandlot Energy LLC Sandlot,2024.0,2,True,,False,True,Fluidstack Lake Mariner (state only),state only,,
MISO,J3215,,IN,LaPorte,594.0,2022-09-15 04:00:00+00:00,2023-03-24 04:00:00+00:00,Gas,,2023.0,2,True,,False,True,Anthropic-Amazon New Carlisle (state only),state only,,
NYISO,0778,Gowanus Gas Turbine Facility Repowering,NY,Kings,588.0,2018-11-08 00:00:00+00:00,2023-01-31 00:00:00+00:00,Combustion Turbine,Astoria Generating Company LP Gowanus Gas Turbine Facility Repowering,2023.0,2,True,,False,True,Fluidstack Lake Mariner (state only),state only,,
MISO,J3513,,LA,Acadia,550.0,2024-04-17 04:00:00+00:00,2025-09-29 04:00:00+00:00,Solar,,2025.0,2,True,,False,True,Meta Hyperion (state only),state only,,
NYISO,0978,NY Hydro-Kinetic Project 1,NY,Kings,550.0,2020-01-18 00:00:00+00:00,2020-03-31 00:00:00+00:00,Hydro,Hydroelectric Corporation NY Hydro-Kinetic Project 1,2020.0,2,True,,False,True,Fluidstack Lake Mariner (state only),state only,,
NYISO,C24-204,Declaration Energy Center,NY,Seneca,550.0,2024-09-19 00:00:00+00:00,2025-07-31 00:00:00+00:00,,"Declaration Energy Center, LLC Declaration Energy Center",2025.0,2,True,,False,True,Fluidstack Lake Mariner (state only),state only,,
NYISO,0076,Waterford,NY,Saratoga,530.0,2000-10-30 00:00:00+00:00,2019-03-06 00:00:00+00:00,Combustion Turbine,Calpine Eastern Corporation Waterford,2019.0,2,True,,False,True,Fluidstack Lake Mariner (state only),state only,,
MISO,J4144,,WI,Columbia,525.0,2025-10-06 04:00:00+00:00,2026-04-15 04:00:00+00:00,Gas,,2026.0,2,True,,False,True,Microsoft Fairwater Wisconsin (state only),state only,,
CAISO,1530,PITCHFORK ENERGY,AZ,MARICOPA,500.0,2018-04-16 07:00:00+00:00,2019-03-08 08:00:00+00:00,Storage + Photovoltaic,PITCHFORK ENERGY,2019.0,2,True,,False,True,Microsoft Goodyear (state only),state only,,
CAISO,1753,LA PAZ,AZ,MARICOPA,500.0,2020-04-15 07:00:00+00:00,2021-03-18 07:00:00+00:00,Photovoltaic + Storage,LA PAZ,2021.0,2,True,,False,True,Microsoft Goodyear (state only),state only,,
CAISO,2021,LA PAZ 2,AZ,MARICOPA,500.0,2021-04-15 07:00:00+00:00,2022-12-09 08:00:00+00:00,Storage + Photovoltaic,LA PAZ 2,2022.0,2,True,,False,True,Microsoft Goodyear (state only),state only,,
CAISO,2026,ADOBE FLATS,AZ,LA PAZ,500.0,2021-04-15 07:00:00+00:00,2022-12-07 08:00:00+00:00,Photovoltaic + Storage,ADOBE FLATS,2022.0,2,True,,False,True,Microsoft Goodyear (state only),state only,,
MISO,J3441,,TX,Houston,500.0,2024-03-27 04:00:00+00:00,2025-09-30 04:00:00+00:00,Solar,,2025.0,2,True,,False,True,OpenAI Stargate Abilene (state only),state only,2025.0,0.0
MISO,J2443,,IN,Kosciusko,500.0,2022-09-14 04:00:00+00:00,2025-10-27 04:00:00+00:00,Battery Storage,,2025.0,2,True,,False,True,Anthropic-Amazon New Carlisle (state only),state only,,
MISO,J3032,,LA,Webster,500.0,2022-09-14 04:00:00+00:00,2025-07-31 04:00:00+00:00,Solar,,2025.0,2,True,,False,True,Meta Hyperion (state only),state only,,
MISO,J2706,,LA,Morehouse,500.0,2022-09-14 04:00:00+00:00,2025-07-31 04:00:00+00:00,Solar,,2025.0,2,True,,False,True,Meta Hyperion (state only),state only,,
MISO,J2888,,LA,Lafayette,500.0,2022-09-15 04:00:00+00:00,2025-07-31 04:00:00+00:00,Solar,,2025.0,2,True,,False,True,Meta Hyperion (state only),state only,,
MISO,J4100,,LA,Livingston,500.0,2025-10-06 04:00:00+00:00,2026-04-15 04:00:00+00:00,Battery Storage,,2026.0,2,True,,False,True,Meta Hyperion (state only),state only,,
NYISO,0031,Astoria Energy - Phase 2,NY,Queens,500.0,1999-11-16 00:00:00+00:00,2023-05-31 00:00:00+00:00,Natural Gas,"SCS Energy, LLC Astoria Energy - Phase 2",2023.0,2,True,,False,True,Fluidstack Lake Mariner (state only),state only,,
NYISO,0165,Genesee Wind Farm,NY,Genesee,500.0,2005-01-31 00:00:00+00:00,2019-11-05 00:00:00+00:00,Wind,"UPC Wind Management, LLC Genesee Wind Farm",2019.0,2,True,,False,True,Fluidstack Lake Mariner (state only),state only,,
NYISO,0363,Poseidon Offshore,NY,NY - Suffolk,500.0,2011-04-27 00:00:00+00:00,2020-07-31 00:00:00+00:00,Wind,"Anbaric Development Partners, LLC Poseidon Offshore",2020.0,2,True,,False,True,Fluidstack Lake Mariner (state only),state only,,
NYISO,1085,Oyster Shore BESS,NY,Nassau,500.0,2020-08-28 00:00:00+00:00,2024-05-31 00:00:00+00:00,Energy Storage,Juno Power Management LLC Oyster Shore BESS,2024.0,2,True,,False,True,Fluidstack Lake Mariner (state only),state only,,
NYISO,1086,Buchanan Point BESS II,NY,Westchester,500.0,2020-08-28 00:00:00+00:00,2024-05-31 00:00:00+00:00,Energy Storage,Juno Power Management LLC Buchanan Point BESS II,2024.0,2,True,,False,True,Fluidstack Lake Mariner (state only),state only,,
NYISO,1155,New Scotland Interconnection,NY,Albany,500.0,2021-04-02 00:00:00+00:00,2022-04-30 00:00:00+00:00,DC Transmission,CHPE LLC New Scotland Interconnection,2022.0,2,True,,False,True,Fluidstack Lake Mariner (state only),state only,,
NYISO,1342,Astoria Annex Energy Storage,NY,Queens,500.0,2022-03-03 00:00:00+00:00,2024-05-31 00:00:00+00:00,Energy Storage,Astoria Renewables LLC Astoria Annex Energy Storage,2024.0,2,True,,False,True,Fluidstack Lake Mariner (state only),state only,,
NYISO,1344,Fresh Kills Energy Storage,NY,Richmond,500.0,2022-03-08 00:00:00+00:00,2024-05-31 00:00:00+00:00,Energy Storage,Fresh Kills Battery Storage LLC Fresh Kills Energy Storage,2024.0,2,True,,False,True,Fluidstack Lake Mariner (state only),state only,,
NYISO,1345,Goethals Energy Storage Project,NY,Richmond,500.0,2022-03-08 00:00:00+00:00,2024-05-31 00:00:00+00:00,Energy Storage,Staten Island Power LLC Goethals Energy Storage Project,2024.0,2,True,,False,True,Fluidstack Lake Mariner (state only),state only,,
NYISO,1350,Millwood Energy Storage,NY,Westchester,500.0,2022-03-11 00:00:00+00:00,2024-05-31 00:00:00+00:00,Energy Storage,New Castle ESS LLC Millwood Energy Storage,2024.0,2,True,,False,True,Fluidstack Lake Mariner (state only),state only,,
NYISO,1351,Sprain Brook Energy Storage,NY,Westchester,500.0,2022-03-13 00:00:00+00:00,2024-05-31 00:00:00+00:00,Energy Storage,Yonkers Renewable Energy LLC Sprain Brook Energy Storage,2024.0,2,True,,False,True,Fluidstack Lake Mariner (state only),state only,,
NYISO,1352,Buchanan Energy Storage - North,NY,Westchester,500.0,2022-03-13 00:00:00+00:00,2024-05-31 00:00:00+00:00,Energy Storage,Peekskill BESS LLC Buchanan Energy Storage - North,2024.0,2,True,,False,True,Fluidstack Lake Mariner (state only),state only,,
NYISO,1354,Diamond Solar,NY,Herkimer,500.0,2022-03-18 00:00:00+00:00,2024-05-31 00:00:00+00:00,Solar,Hecate Energy Diamond Solar LLC Diamond Solar,2024.0,2,True,,False,True,Fluidstack Lake Mariner (state only),state only,,
NYISO,1360,Buchanan Energy Storage-South,NY,Westchester,500.0,2022-04-07 00:00:00+00:00,2024-05-31 00:00:00+00:00,Energy Storage,Peekskill BESS LLC Buchanan Energy Storage-South,2024.0,2,True,,False,True,Fluidstack Lake Mariner (state only),state only,,
NYISO,1507,Ramapo Storage Project 1,NY,Rockland,500.0,2023-01-31 00:00:00+00:00,2024-05-31 00:00:00+00:00,Energy Storage,Ramapo Storage Project 1 Ramapo Storage Project 1,2024.0,2,True,,False,True,Fluidstack Lake Mariner (state only),state only,,
NYISO,1510,Ramapo Storage Project 2,NY,Rockland,500.0,2023-02-02 00:00:00+00:00,2024-05-31 00:00:00+00:00,Energy Storage,Ramapo Storage Project 2 Ramapo Storage Project 2,2024.0,2,True,,False,True,Fluidstack Lake Mariner (state only),state only,,
NYISO,1599,Braen Energy Storage Project,NY,Rockland,500.0,2023-08-31 00:00:00+00:00,2023-10-31 00:00:00+00:00,Energy Storage,Braen Energy LLC Braen Energy Storage Project,2023.0,2,True,,False,True,Fluidstack Lake Mariner (state only),state only,,
NYISO,1619,Braen Energy Storage Phase 1,NY,Rockland,500.0,2023-10-11 00:00:00+00:00,2024-07-31 00:00:00+00:00,Energy Storage,Braen Energy LLC Braen Energy Storage Phase 1,2024.0,2,True,,False,True,Fluidstack Lake Mariner (state only),state only,,
NYISO,1654,Antelope Energy Storage Center,NY,Lewis,500.0,2023-12-21 00:00:00+00:00,2024-05-31 00:00:00+00:00,Energy Storage,"Hydrostor USA Holdings, Inc , a subsidiary of Hydrostor Inc Antelope Energy Storage Center",2024.0,2,True,,False,True,Fluidstack Lake Mariner (state only),state only,,
NYISO,1656,Chinook Energy Storage Center,NY,Lewis,500.0,2023-12-21 00:00:00+00:00,2024-05-31 00:00:00+00:00,Energy Storage,"Hydrostor USA Holdings, Inc , a subsidiary of Hydrostor Inc Chinook Energy Storage Center",2024.0,2,True,,False,True,Fluidstack Lake Mariner (state only),state only,,
NYISO,C24-089,Braen Energy Storage Phase 1,NY,Rockland,500.0,2024-08-14 00:00:00+00:00,2025-02-28 00:00:00+00:00,Energy Storage,Braen Energy LLC Braen Energy Storage Phase 1,2025.0,2,True,,False,True,Fluidstack Lake Mariner (state only),state only,,
NYISO,C24-152,Antelope Energy Storage Center,NY,Croghan,500.0,2024-09-11 00:00:00+00:00,2025-09-30 00:00:00+00:00,Energy Storage,Antelope Energy Storage LLC Antelope Energy Storage Center,2025.0,2,True,,False,True,Fluidstack Lake Mariner (state only),state only,,
NYISO,C24-153,Chinook Energy Storage Center,NY,Lewis,500.0,2024-09-11 00:00:00+00:00,2025-03-31 00:00:00+00:00,Energy Storage,"Hydrostor USA Holdings, Inc , a subsidiary of Hydrostor Inc Chinook Energy Storage Center",2025.0,2,True,,False,True,Fluidstack Lake Mariner (state only),state only,,
MISO,J4020,,WI,Kenosha,481.0,2025-05-12 04:00:00+00:00,2025-09-11 04:00:00+00:00,Gas,,2025.0,2,True,,False,True,Microsoft Fairwater Wisconsin (state only),state only,,
MISO,J3273,,LA,Madison,473.8,2024-04-16 04:00:00+00:00,2025-12-23 05:00:00+00:00,Wind,,2025.0,2,True,,False,True,Meta Hyperion (state only),state only,,
MISO,J3605,,TX,Liberty,465.0,2024-04-17 04:00:00+00:00,2025-09-24 04:00:00+00:00,Gas,,2025.0,2,True,,False,True,OpenAI Stargate Abilene (state only),state only,2025.0,0.0
MISO,J3596,,TX,Harris,460.0,2024-04-19 04:00:00+00:00,2025-04-17 04:00:00+00:00,Solar,,2025.0,2,True,,False,True,OpenAI Stargate Abilene (state only),state only,2025.0,0.0
CAISO,1403,HARQUAHALA FLATS,AZ,MARICOPA,450.0,2017-05-01 07:00:00+00:00,2020-06-03 07:00:00+00:00,Photovoltaic + Storage,HARQUAHALA FLATS,2020.0,2,True,,False,True,Microsoft Goodyear (state only),state only,,
